lon,lat,sst,type
-52.3004,-38.219,291.97,train
-49.7849,-37.6689,289.1,train
-49.6078,-46.9476,282.2,train
-56.1218,-42.0026,283.7,train
-54.8292,-39.9703,280.76,train
-58.3441,-44.9905,279.6,train
-55.86,-47.7216,279.19,train
-58.2965,-49.0401,278.75,train
-48.124,-45.6671,282.72,train
-55.4762,-46.7247,279.04,train
-57.7634,-46.7567,280.92,train
-51.8376,-44.0658,281.82,train
-57.2206,-44.793,281.52,train
-57.5941,-38.7932,284.72,train
-55.0017,-41.0972,281.44,train
-58.9569,-49.3315,279.72,train
-54.8381,-45.1677,280.52,train
-57.4204,-38.3253,285.66,train
-59.3942,-47.021,278.76,train
-51.5827,-36.9802,291.55,train
-54.7305,-48.9062,278.19,train
-58.0285,-49.9834,279.45,train
-58.7348,-45.6416,279.42,train
-55.7566,-39.4161,281.48,train
-56.6915,-47.2153,279.83,train
-51.0938,-38.1939,289.66,train
-48.1598,-37.632,288.66,train
-49.3655,-36.4197,288.91,train
-49.1287,-42.9845,286.25,train
-49.2055,-45.5754,282.35,train
-55.4986,-38.6048,282.2,train
-51.2721,-43.134,282.97,train
-54.3329,-48.4667,278.17,train
-50.6708,-36.7617,292.2,train
-51.5609,-39.3942,289.73,train
-57.5812,-46.6361,280.29,train
-54.3804,-44.9618,282.08,train
-58.5204,-39.5653,283.8,train
-55.1624,-44.3383,284.22,train
-56.8476,-43.7395,281.1,train
-51.4769,-38.3548,290.35,train
-58.9237,-41.0547,281.91,train
-52.7353,-37.8871,291.08,train
-57.4458,-45.7647,280.44,train
-49.9164,-36.1683,287.97,train
-59.285,-44.1588,279.89,train
-57.6405,-48.8679,279.27,train
-48.3045,-43.9742,282.47,train
-52.3233,-44.0795,281.45,train
-51.7944,-49.921,277.51,train
-56.241,-49.7409,278.13,train
-51.9679,-49.3259,278.02,train
-59.8635,-41.5948,283.77,train
-54.4953,-45.0142,281.8,train
-59.9539,-49.6352,279.42,train
-59.5894,-48.7185,278.97,train
-53.6169,-49.6035,278.39,train
-59.9298,-42.0141,282.85,train
-53.0508,-40.6298,290.69,train
-54.8753,-38.2267,289.89,train
-54.296,-38.9998,290.88,train
-53.4889,-38.8658,291.91,train
-52.7985,-45.7668,280.66,train
-53.9701,-49.6872,278.57,train
-57.6993,-39.6809,283.13,train
-50.2589,-44.2531,284.77,train
-57.1759,-40.8123,281.75,train
-48.0331,-35.143,291.3,train
-56.1685,-47.637,278.91,train
-56.3598,-49.8691,279,train
-57.9978,-44.8425,280.94,train
-59.5098,-46.242,279.08,train
-52.9008,-36.9128,291.86,train
-51.3012,-37.2515,291.98,train
-51.8828,-48.9816,278.52,train
-55.1742,-47.1034,279.33,train
-51.1732,-36.9395,290.97,train
-59.636,-39.5408,284.95,train
-56.2383,-43.6974,283.58,train
-49.9223,-46.5519,282.17,train
-49.9185,-37.5728,289.22,train
-57.0198,-41.3151,279.89,train
-50.0135,-36.1707,288.8,train
-56.014,-47.6634,278.57,train
-57.786,-44.8241,281.25,train
-57.3197,-48.9901,278.5,train
-51.6166,-47.2013,280.91,train
-57.3734,-45.3592,280.33,train
-56.6609,-44.5765,281.13,train
-52.8565,-39.0462,292.35,train
-51.7916,-36.7327,290.78,train
-56.5526,-44.4303,281.44,train
-53.5714,-45.8382,281.69,train
-55.5079,-46.8984,278.92,train
-59.2162,-49.8126,279.1,train
-55.8247,-37.5985,284.25,train
-58.5933,-45.1247,279.29,train
-54.3308,-37.4215,290.35,train
-49.3671,-36.2479,288.47,train
-55.7335,-48.0094,278.94,train
-54.1571,-48.035,279.19,train
-58.7667,-45.1729,278.86,train
-51.3631,-41.8209,282.66,train
-56.2182,-46.2141,280.08,train
-54.0796,-47.673,282.3,train
-54.8052,-48.3424,278.29,train
-57.852,-48.8605,278.63,train
-51.3495,-37.4396,291.98,train
-58.9457,-45.1241,278.94,train
-54.9472,-47.9315,278.36,train
-56.2874,-42.8896,280.82,train
-53.6704,-38.7698,290.94,train
-52.1637,-49.1982,278.11,train
-50.782,-46.3662,281.32,train
-56.1653,-48.5915,278.41,train
-58.067,-43.0852,279.27,train
-57.5227,-47.0276,279.82,train
-57.301,-49.4383,279.48,train
-50.8965,-35.6698,292.3,train
-51.9609,-37.4715,291.73,train
-54.7474,-42.0725,284.5,train
-57.0562,-38.3197,285.28,train
-58.8017,-48.9604,278.97,train
-55.9522,-44.5715,281.85,train
-55.3183,-37.6109,283.63,train
-54.8181,-42.1208,280.72,train
-56.41,-44.5709,281.35,train
-57.8341,-45.0175,281.07,train
-56.073,-49.6689,278.77,train
-58.0517,-45.1265,279.73,train
-51.9984,-47.6575,281.98,train
-49.9426,-45.8835,281.72,train
-58.5907,-44.5552,279.73,train
-59.9908,-44.1231,280.82,train
-56.9774,-46.1368,280.25,train
-54.1335,-49.3977,278.36,train
-56.4747,-47.795,278.35,train
-53.7028,-46.5221,282,train
-53.4146,-39.0489,291.13,train
-58.7962,-44.0148,279.58,train
-55.7676,-49.1227,278.66,train
-59.0271,-45.8422,278.72,train
-52.0098,-37.6483,291.32,train
-57.9978,-44.7634,281.63,train
-49.8422,-36.6725,288.19,train
-58.4376,-48.3115,279.22,train
-48.27,-37.0882,290.27,train
-57.54,-45.5925,280.63,train
-50.5582,-43.2872,285.04,train
-55.8751,-46.63,279.69,train
-52.1289,-37.4877,291.25,train
-52.957,-45.1371,280.72,train
-49.4207,-35.2439,294.45,train
-54.9452,-41.7598,280.89,train
-54.7654,-35.8484,289.85,train
-53.8428,-44.6178,280.75,train
-51.4618,-43.1206,282.75,train
-59.674,-44.9067,279.42,train
-56.7896,-44.531,281.33,train
-51.6581,-39.77,290.35,train
-54.2851,-44.5985,281.13,train
-50.7474,-45.6073,282.6,train
-58.7506,-43.0291,280.11,train
-58.1356,-44.2886,281.38,train
-48.9382,-46.36,283,train
-59.5558,-41.8625,282.5,train
-54.7145,-40.2675,281.44,train
-58.7533,-48.9545,278.75,train
-58.0202,-39.7988,283.33,train
-58.0013,-40.3188,282.13,train
-56.858,-47.5477,278.38,train
-52.215,-35.3283,291.03,train
-49.6032,-35.9284,290.33,train
-52.0661,-44.1894,282.97,train
-50.9413,-37.4909,292.13,train
-48.5721,-44.4257,282.79,train
-55.829,-47.8656,278.77,train
-49.4328,-37.4434,288.01,train
-56.9623,-45.0325,281.58,train
-49.4859,-35.694,290.17,train
-49.8437,-36.048,288.69,train
-58.0634,-46.0855,280.26,train
-48.3262,-38.8888,288.41,train
-57.1935,-42.5098,281.25,train
-48.7233,-36.0093,292.22,train
-59.4618,-45.364,279.2,train
-56.2067,-49.9002,278.85,train
-51.3013,-36.7673,292.05,train
-50.103,-35.4968,293.36,train
-56.9878,-40.6566,281.02,train
-48.9039,-36.6931,289.5,train
-50.2654,-48.802,277.72,train
-55.1218,-49.0379,278.85,train
-58.2663,-44.5417,279.79,train
-53.8003,-37.3708,291.47,train
-55.1876,-49.2427,278.89,train
-58.982,-44.6953,279.61,train
-55.296,-38.2763,281.66,train
-54.7197,-38.3275,289.32,train
-54.2929,-47.2424,284.78,train
-49.6873,-35.2675,292.3,train
-58.2538,-46.6588,277.94,train
-59.5184,-48.9137,280,train
-53.7314,-47.3978,283.45,train
-59.5416,-43.1959,280.66,train
-51.4146,-36.9528,292.07,train
-59.7334,-41.1073,283.35,train
-55.9191,-49.4978,278.41,train
-58.5208,-45.5811,278.97,train
-50.2188,-45.3378,282.78,train
-56.9633,-42.2748,281,train
-51.6371,-47.2258,281.39,train
-48.7468,-37.4153,288.6,train
-56.515,-49.6053,278.41,train
-58.6119,-42.3735,280.98,train
-55.6746,-49.3685,278.36,train
-53.9339,-37.089,289.94,train
-57.0928,-48.7919,279.16,train
-49.7145,-45.9433,281.88,train
-51.6296,-38.0679,289.6,train
-58.7586,-48.6028,279.52,train
-49.4749,-36.3558,288.77,train
-55.3739,-44.6328,283.85,train
-53.693,-48.0243,282.94,train
-55.86,-44.5455,281.41,train
-54.9703,-45.4498,280.19,train
-58.9408,-41.7433,281.52,train
-50.2104,-46.7233,282.88,train
-54.2157,-45.5626,282.79,train
-57.2434,-49.7023,279.54,train
-54.4326,-42.7328,287.82,train
-57.2733,-41.8454,279.69,train
-55.6656,-47.0641,278.35,train
-56.5743,-48.1887,278.85,train
-57.2198,-44.5573,281.38,train
-55.1009,-42.299,281.28,train
-55.3187,-39.5881,280.54,train
-58.2043,-47.8434,278.22,train
-52.9365,-48.784,278.07,train
-59.1608,-48.8756,278.88,train
-48.8039,-35.6396,290.73,train
-53.8689,-48.645,278.45,train
-52.7817,-48.1558,285.25,train
-59.1715,-48.0245,278.6,train
-56.0592,-41.5696,281.1,train
-56.4039,-47.2287,280.22,train
-50.8098,-36.6043,292.41,train
-58.851,-40.598,282.53,train
-53.0991,-40.2765,291.73,train
-51.0718,-37.5284,292.11,train
-51.8191,-35.0385,291.91,train
-54.0426,-44.708,281.19,train
-54.4776,-49.1452,278.41,train
-53.0758,-37.4338,291.35,train
-54.7493,-46.4037,281.7,train
-49.3411,-37.6847,291.36,train
-58.9932,-44.7787,279.33,train
-58.4652,-41.4057,282.07,train
-59.6801,-45.2564,279.5,train
-48.72,-44.3911,282.89,train
-53.5817,-47.5172,283.42,train
-54.2347,-44.3656,281.67,train
-51.9964,-42.0018,284.5,train
-48.339,-43.8647,282.57,train
-54.3101,-49.2171,278.19,train
-51.2814,-36.4635,292.6,train
-59.7326,-41.4789,283.67,train
-55.6882,-38.5705,283.07,train
-59.4267,-47.1988,278.61,train
-50.0601,-43.0438,288.08,train
-49.9796,-45.9418,282.54,train
-56.2816,-38.9572,283.53,train
-58.4644,-38.6093,285.94,train
-54.6715,-46.7684,282.22,train
-53.3114,-48.7064,278.32,train
-57.7872,-49.7906,279.3,train
-58.2648,-47.6278,278.63,train
-49.0418,-46.2915,282.6,train
-54.3816,-49.4016,278.22,train
-57.0645,-48.292,278.32,train
-56.5545,-46.8078,279.64,train
-48.522,-37.3586,288.7,train
-55.6674,-45.9805,280.36,train
-55.3539,-39.2761,280.82,train
-56.3275,-48.3282,278.69,train
-57.2763,-41.7131,279.94,train
-53.73,-44.6527,281.97,train
-52.0686,-47.7819,281.77,train
-53.5408,-48.1225,282.32,train
-54.4709,-44.9587,280.94,train
-53.6841,-39.1281,290.1,train
-51.7195,-43.9952,282.45,train
-53.3182,-44.6081,281.47,train
-56.9031,-47.2244,279.77,train
-58.4167,-40.3317,282.94,train
-54.7085,-47.4863,283.22,train
-53.8139,-38.6029,288.44,train
-56.1462,-49.9512,278.42,train
-57.4643,-42.8322,280.95,train
-59.0437,-44.3248,279.63,train
-51.7988,-37.3943,292.1,train
-56.9605,-44.8136,281.52,train
-55.7783,-37.6945,283.91,train
-58.0762,-45.2936,278.72,train
-57.749,-48.5807,279.01,train
-57.0716,-48.8318,279.16,train
-50.6145,-36.3062,292.38,train
-53.5762,-48.4899,278.63,train
-52.3095,-37.3238,291.83,train
-55.5479,-42.4494,281,train
-54.9568,-48.8038,278.47,train
-59.4201,-48.9466,279.01,train
-52.0504,-43.5446,284.69,train
-56.4142,-38.2113,284.5,train
-54.7114,-40.1799,281.35,train
-57.8908,-42.6513,279.77,train
-55.7688,-47.9363,278.2,train
-59.2958,-49.997,279.1,train
-58.4256,-48.0693,279.22,train
-53.6662,-48.4423,278.58,train
-59.6515,-41.0139,283.1,train
-53.3372,-39.5827,291.63,train
-59.6698,-48.2258,279.16,train
-49.7259,-43.8795,284.51,train
-58.7312,-39.5367,283.88,train
-58.0183,-44.4852,281.27,train
-58.068,-49.4143,279.13,train
-58.9682,-44.8667,279.51,train
-56.3498,-41.9386,280.13,train
-52.0243,-48.9653,278.83,train
-49.215,-35.6515,292.07,train
-59.1494,-40.858,282.58,train
-56.7553,-46.7399,279.72,train
-54.6339,-48.9362,278.07,train
-55.6595,-46.73,279.1,train
-54.3525,-45.8691,280.75,train
-51.8259,-37.2225,291.63,train
-56.8401,-49.6253,279.32,train
-58.692,-48.4309,278.79,train
-48.045,-35.779,291.61,train
-54.3745,-47.7317,282.55,train
-57.5481,-41.4575,280.67,train
-59.5493,-47.7075,279.14,train
-57.8444,-41.9947,280.04,train
-56.4097,-45.1113,280.86,train
-53.0456,-45.9585,280.69,train
-58.5286,-47.0356,279.05,train
-51.7492,-48.7242,280.66,train
-59.5494,-48.4464,278.83,train
-59.8399,-48.466,279.05,train
-56.0076,-48.1065,278.32,train
-49.9987,-46.7651,282.07,train
-58.7086,-48.6701,279.88,train
-57.1762,-45.9663,280.61,train
-56.1281,-48.0717,278.79,train
-54.864,-49.9106,278.44,train
-59.7351,-40.2652,284.33,train
-52.0167,-41.9051,284.42,train
-56.459,-48.683,278.38,train
-55.253,-41.4905,280.79,train
-54.8629,-46.081,280.57,train
-58.0588,-45.2013,278.88,train
-56.4356,-39.5921,282.97,train
-54.7811,-49.2264,278.52,train
-55.2408,-41.5487,280.92,train
-54.5767,-49.6151,278.47,train
-51.8396,-46.806,282.7,train
-48.0629,-45.066,282.75,train
-51.6408,-43.2838,282.85,train
-57.9253,-46.8909,278.79,train
-51.4612,-43.7529,282.57,train
-55.4691,-44.96,281.35,train
-56.9648,-43.3498,280.72,train
-56.5033,-38.7342,283.91,train
-52.1778,-43.7534,281.42,train
-59.6696,-44.1778,280.2,train
-58.2077,-42.3045,280.11,train
-55.2038,-38.1189,282.19,train
-55.6078,-48.5156,278.77,train
-56.1322,-46.2476,280.55,train
-54.7566,-35.7701,289.86,train
-48.6432,-42.11,287.75,train
-59.4178,-48.3457,278.64,train
-53.453,-49.1073,277.79,train
-56.8379,-48.5279,278.88,train
-49.079,-37.2446,288.48,train
-58.1531,-46.4859,278.25,train
-54.3184,-44.5021,281.5,train
-49.146,-36.2278,289.98,train
-50.7456,-36.2315,292.77,train
-58.6097,-48.7845,278.86,train
-55.3224,-45.9927,280.54,train
-53.8984,-49.2149,277.85,train
-55.3553,-49.928,278.69,train
-59.8613,-40.1546,284.55,train
-59.4404,-39.8699,284.48,train
-57.4576,-49.5855,279.42,train
-48.8052,-46.1687,282.73,train
-55.1711,-46.3183,279.97,train
-57.1647,-39.7988,283,train
-50.6768,-36.6632,291.54,train
-57.2052,-48.1531,279.19,train
-53.2382,-49.1489,277.94,train
-49.428,-46.2636,282.57,train
-56.1245,-48.6039,278.72,train
-56.8161,-46.6274,279.64,train
-56.5845,-47.2318,280.61,train
-53.8348,-46.362,281.6,train
-54.8629,-42.5026,281.26,train
-56.1654,-49.9469,278.72,train
-54.6046,-39.4715,280.66,train
-56.5648,-44.3914,281,train
-55.489,-39.0863,281.47,train
-52.069,-45.8736,284.07,train
-57.9511,-45.4489,280.38,train
-52.2215,-36.3976,292.79,train
-56.4193,-49.8351,278.75,train
-56.9128,-47.171,279.83,train
-56.6004,-49.9816,279.17,train
-56.1021,-49.6881,277.82,train
-55.5602,-41.2765,281.14,train
-55.0063,-49.9255,278.61,train
-56.0102,-45.1915,280.61,train
-59.7843,-41.2231,283.05,train
-51.6687,-37.0368,291.7,train
-57.7497,-47.9071,278.44,train
-57.0461,-44.9147,281.51,train
-59.6928,-44.1732,280.16,train
-57.7467,-46.982,280.22,train
-53.4171,-48.4219,280.41,train
-53.6568,-47.6899,285.55,train
-58.3523,-44.1535,280.16,train
-56.7793,-45.2977,281.52,train
-49.9457,-38.0634,288.52,train
-49.9824,-47.2398,281.82,train
-49.1124,-46.1565,282.2,train
-58.8048,-41.5739,282.1,train
-57.0683,-42.3354,281.08,train
-49.057,-45.7831,282.3,train
-56.2619,-40.885,279.97,train
-59.9791,-45.8995,279.58,train
-55.1791,-44.4203,283.6,train
-50.9538,-42.8101,286.73,train
-48.4902,-37.6686,288.23,train
-51.4736,-36.4649,292.73,train
-59.1208,-45.4373,278.66,train
-51.0904,-43.4428,282.47,train
-58.1086,-45.9897,280.58,train
-53.7119,-37.5749,291.76,train
-52.6484,-46.5713,284.1,train
-51.2471,-46.6338,280.85,train
-56.3061,-45.3079,280.63,train
-55.7657,-39.5238,280.72,train
-57.8735,-49.7915,279.47,train
-52.8299,-37.1133,291.47,train
-58.5701,-39.8297,283.35,train
-49.3619,-36.1123,288.72,train
-57.6567,-48.4156,279.1,train
-58.9622,-40.2219,283.25,train
-54.639,-45.0581,280.47,train
-54.0845,-39.1299,290.07,train
-51.0722,-42.9583,286.07,train
-48.9062,-45.5246,282.44,train
-57.8039,-44.5422,281.52,train
-54.9224,-43.9189,288.91,train
-52.2673,-43.675,284.57,train
-56.184,-41.0725,279.72,train
-50.3324,-46.0541,282.52,train
-57.0487,-47.6675,278.14,train
-58.6686,-41.0508,282.33,train
-58.3932,-49.8015,278.88,train
-59.579,-49.1901,279.1,train
-49.5516,-46.2211,282.25,train
-57.8003,-41.4895,281.77,train
-59.6355,-49.0089,279.35,train
-53.2601,-46.8473,281.48,train
-54.2205,-37.3881,290.04,train
-57.4974,-42.3734,279.6,train
-57.2301,-44.9708,281.52,train
-54.5481,-38.508,289.17,train
-54.797,-46.2419,282.61,train
-54.8189,-42.1904,281.04,train
-49.5692,-44.607,284.6,train
-58.5022,-44.8787,279.69,train
-51.9485,-35.0665,290.85,train
-55.4568,-49.0467,278.75,train
-54.4567,-44.4149,281.16,train
-49.3008,-36.2843,291.94,train
-59.9033,-42.8055,281.77,train
-57.8193,-49.2896,278.85,train
-53.1323,-46.6052,282.16,train
-53.6817,-49.9417,278.04,train
-57.2632,-38.1289,285.78,train
-56.2767,-44.4197,280.63,train
-58.5582,-41.7092,282.26,train
-54.2936,-45.1081,283.76,train
-49.2735,-37.9267,291.13,train
-59.6669,-39.7617,284.85,train
-56.1592,-42.0245,283.78,train
-57.3892,-48.7222,279.17,train
-57.8626,-43.2779,281.13,train
-54.7929,-46.3343,281.89,train
-53.9277,-39.5903,288.79,train
-52.8412,-38.5066,292.26,train
-55.8656,-48.7124,278.88,train
-58.1618,-45.6371,280.3,train
-56.5289,-42.2796,279.89,train
-59.4638,-44.7849,279.92,train
-54.3474,-49.5732,278.35,train
-48.3573,-45.9172,282.86,train
-59.9888,-41.4417,283.57,train
-59.9051,-40.1439,284.6,train
-55.424,-46.9995,278.29,train
-51.119,-37.3058,292.03,train
-54.2526,-36.8382,288.53,train
-53.863,-40.963,290.94,train
-55.9604,-49.898,278.38,train
-56.3375,-47.8376,278.47,train
-55.7139,-37.5246,284.47,train
-57.8092,-47.9568,278.38,train
-59.9292,-45.0085,279.69,train
-54.5523,-37.9985,289.94,train
-57.8444,-41.2614,282.25,train
-54.061,-40.7631,288.85,train
-51.5119,-38.6598,290.27,train
-59.4245,-42.6924,281.72,train
-49.9037,-37.1159,289.61,train
-55.6856,-45.0817,281.3,train
-54.1348,-38.6586,288.64,train
-50.3361,-35.1529,292.92,train
-57.4887,-38.6659,284.85,train
-54.9191,-39.2424,280.07,train
-58.0501,-48.7378,279.38,train
-48.0337,-44.8164,282.72,train
-54.5133,-37.7382,289.64,train
-51.4996,-38.7412,290.25,train
-55.0319,-47.3859,280.14,train
-55.685,-42.5143,280.97,train
-59.9102,-43.9923,280.69,train
-50.8053,-42.4944,285.63,train
-59.0495,-46.2421,278.7,train
-55.9276,-43.0813,282.91,train
-56.5476,-45.1967,281.41,train
-54.2564,-41.6817,289.5,train
-54.8021,-38.8267,288.72,train
-57.2753,-48.5917,279.19,train
-59.5128,-40.8549,283.16,train
-51.6024,-43.9149,281.79,train
-54.6092,-49.457,278.67,train
-53.0797,-45.1628,281.11,train
-48.1451,-46.2744,282.2,train
-57.4024,-47.7581,279.82,train
-55.1762,-49.5728,278.22,train
-56.4548,-40.7255,280.01,train
-56.2401,-44.9838,281.23,train
-53.7202,-38.1379,292.16,train
-58.5636,-40.5535,282.67,train
-49.9387,-46.3488,282.1,train
-54.9977,-48.0986,278.57,train
-57.4912,-38.8673,284.51,train
-56.3464,-49.7429,278.57,train
-57.4463,-47.0369,279.6,train
-53.9908,-45.84,283,train
-54.0059,-35.5537,290.1,train
-56.4002,-45.5176,280.54,train
-48.4364,-35.2249,290.28,train
-55.6513,-45.1038,281.13,train
-59.7728,-43.6379,280.54,train
-53.955,-47.8858,283.35,train
-53.7772,-39.0227,290.14,train
-57.495,-38.7571,284.63,train
-56.0145,-42.3345,281.6,train
-59.5875,-46.2998,278.82,train
-52.8931,-49.471,277.66,train
-50.4919,-46.6568,282.45,train
-59.8947,-42.1152,282.91,train
-49.7665,-36.4098,288.44,train
-52.7269,-38.2066,291.3,train
-53.906,-46.5727,282.19,train
-56.7437,-44.295,281.19,train
-57.7157,-47.118,279.44,train
-54.8253,-49.2558,278.48,train
-58.3224,-46.0027,278.25,train
-51.5638,-43.6456,282.22,train
-56.2705,-48.5014,278.44,train
-53.7976,-38.3076,290.7,train
-55.5887,-37.8529,283.73,train
-57.5191,-43.7503,281.13,train
-55.0133,-45.3023,280.57,train
-59.3855,-44.9357,279.61,train
-50.065,-42.4254,286.75,train
-56.1429,-45.6692,280.22,train
-54.5194,-37.5688,290.08,train
-52.7848,-38.4558,292.02,train
-55.7017,-49.0651,278.72,train
-56.7754,-47.2825,279.08,train
-56.3016,-42.0657,281.1,train
-48.4596,-37.3209,288.92,train
-50.0406,-36.6957,287.75,train
-57.8331,-48.8989,278.63,train
-56.4891,-48.9312,278.7,train
-57.2276,-48.2866,278.35,train
-55.7442,-42.1175,282.1,train
-57.9596,-42.6365,279.79,train
-55.9125,-42.5773,281.54,train
-51.4197,-42.1648,283.39,train
-51.4287,-41.8913,282.75,train
-58.2478,-49.1581,278.91,train
-59.0693,-42.6927,281.08,train
-58.319,-49.3382,279.66,train
-51.5182,-46.8561,281.19,train
-50.8383,-37.6767,289.17,train
-58.882,-44.5137,279.19,train
-58.6628,-47.8049,278.07,train
-55.8961,-45.014,280.69,train
-56.3413,-48.4204,278.38,train
-57.1069,-47.4869,279.25,train
-59.8751,-41.2121,283.44,train
-51.3045,-37.986,288.45,train
-56.1898,-45.1568,280.94,train
-54.5812,-48.2605,278.5,train
-57.7199,-49.0661,278.79,train
-52.8845,-49.502,277.57,train
-53.6501,-39.4915,290.86,train
-59.0449,-40.8015,282.54,train
-58.4394,-42.7143,280.22,train
-51.4981,-49.241,277.85,train
-58.4386,-41.3162,282.76,train
-56.4534,-49.2044,279.25,train
-55.3331,-44.979,281.25,train
-50.1257,-43.8616,284.39,train
-53.2974,-48.4974,279.41,train
-56.9562,-45.0114,281.5,train
-54.0862,-48.5332,278.33,train
-53.9696,-44.6874,280.66,train
-56.5971,-48.8163,278.41,train
-57.8386,-42.7705,279.38,train
-56.1895,-47.3623,279.13,train
-54.13,-35.3807,290.19,train
-56.3944,-41.5315,279.72,train
-51.7417,-36.8347,291.88,train
-56.9619,-40.7423,280.47,train
-59.7788,-45.3628,279.52,train
-50.7939,-43.1393,286.38,train
-59.2087,-39.8939,284.1,train
-59.3224,-43.6879,279.82,train
-58.5802,-39.1437,284.89,train
-48.9342,-43.4053,283.41,train
-52.612,-47.087,280.2,train
-50.7593,-37.5656,289.89,train
-57.7711,-40.17,282.44,train
-56.4049,-49.586,278.94,train
-49.4418,-36.1784,290.01,train
-54.8843,-48.8857,278.25,train
-58.3806,-48.0066,279.13,train
-51.3019,-37.4224,292.1,train
-53.2444,-36.993,293.14,train
-54.9538,-44.7358,281.33,train
-53.4393,-38.7377,291.78,train
-49.798,-46.0269,281.78,train
-53.7337,-38.2764,291.5,train
-59.5753,-45.239,279.6,train
-55.2492,-48.7103,278.47,train
-57.4644,-39.961,282.76,train
-54.033,-39.4156,289.17,train
-58.7314,-46.7881,277.95,train
-58.9743,-49.3178,279.69,train
-50.9943,-37.6546,289.28,train
-59.3433,-47.2928,278.88,train
-54.8019,-42.0916,281.04,train
-55.3112,-42.4889,280.94,train
-59.6283,-47.05,278.75,train
-58.8134,-40.7702,282.38,train
-58.1074,-48.828,279.26,train
-58.3412,-49.1069,278.94,train
-59.95,-44.1307,280.19,train
-59.7975,-41.0077,283.42,train
-49.5958,-46.9467,282.35,train
-59.5576,-47.6661,278.97,train
-53.9948,-48.8853,278.07,train
-56.4427,-39.1315,283.5,train
-58.6901,-45.8344,279.47,train
-48.5135,-38.117,291.85,train
